layer,transform,alpha,head,perturb_scale,rel_delta_fro,rel_delta_2
layer_6,ln,,4,0.01,0.004317764768689878,0.002799152762164331
layer_6,ln,,5,0.0001,6.254489246518642e-05,4.878995431956724e-05
layer_6,ln,,5,0.001,0.0007001252168225725,0.00046935054791347517
layer_6,ln,,5,0.01,0.0069990648292543615,0.0047558271412934125
layer_6,ln,,6,0.0001,3.425090518428417e-05,2.272753353099899e-05
layer_6,ln,,6,0.001,0.0003881977519360083,0.00026013913036704734
layer_6,ln,,6,0.01,0.003605397322247929,0.0026733056462682468
layer_6,ln,,7,0.0001,3.9836124795694614e-05,2.8500024467637604e-05
layer_6,ln,,7,0.001,0.0003767934281016491,0.0002639697700737673
layer_6,ln,,7,0.01,0.004191007383328045,0.0030772443208823075
layer_6,ln,,8,0.0001,5.664088476062963e-05,4.515893749154247e-05
layer_6,ln,,8,0.001,0.0005407495984473724,0.00037495314032173874
layer_6,ln,,8,0.01,0.005038531890182621,0.0030345924271099893
layer_6,ln,,9,0.0001,4.0943175398340896e-05,2.611577551921015e-05
layer_6,ln,,9,0.001,0.00037692244136251215,0.00026692113578827666
layer_6,ln,,9,0.01,0.004297580935222984,0.00332143412215218
layer_6,ln,,10,0.0001,4.220818509759949e-05,3.140134683548819e-05
layer_6,ln,,10,0.001,0.00034572302321377263,0.00020552372627612793
layer_6,ln,,10,0.01,0.003959088240745471,0.002682940354760237
layer_6,ln,,11,0.0001,3.894604789405228e-05,2.494534460366207e-05
layer_6,ln,,11,0.001,0.00034161985204037986,0.00023709929154463102
layer_6,ln,,11,0.01,0.0037252473345141053,0.0022878841477385783
layer_6,ln,,0,0.0001,4.586341746957375e-05,3.511560239310207e-05
layer_6,ln,,0,0.001,0.0004080889342798067,0.00028489497496503205
layer_6,ln,,0,0.01,0.004516120569878036,0.003035231904667218
layer_6,ln,,1,0.0001,4.892377940043136e-05,2.973163687275682e-05
layer_6,ln,,1,0.001,0.00043604803403613814,0.00026867836094638807
layer_6,ln,,1,0.01,0.004700640897223194,0.0030463461867027003
layer_6,ln,,2,0.0001,4.073352064464795e-05,2.8989983226787002e-05
layer_6,ln,,2,0.001,0.00038975443373530594,0.0002607218107657233
layer_6,ln,,2,0.01,0.00407747540884035,0.002519368086660636
layer_6,ln,,3,0.0001,5.333997759802548e-05,3.376448529084999e-05
layer_6,ln,,3,0.001,0.000503110970237677,0.0003356460500847425
layer_6,ln,,3,0.01,0.004920045196382486,0.00332334989092619
layer_6,ln,,4,0.0001,4.993693719012053e-05,3.784614669301966e-05
layer_6,ln,,4,0.001,0.00038522814185647746,0.00025642104021287123
layer_6,ln,,4,0.01,0.0041763237489272015,0.002767474572489441
layer_6,ln,,5,0.0001,6.551068809421179e-05,5.000078844730661e-05
layer_6,ln,,5,0.001,0.0006939151360063682,0.0004937901244506166
layer_6,ln,,5,0.01,0.006947936408232406,0.004220446348142032
layer_6,ln,,6,0.0001,3.703942565641633e-05,2.7561083320368945e-05
layer_6,ln,,6,0.001,0.00035044601365055174,0.0002422281498005593
layer_6,ln,,6,0.01,0.003313645214485008,0.001973027744847894
layer_6,ln,,7,0.0001,3.775984543042545e-05,2.5206822079031888e-05
layer_6,ln,,7,0.001,0.0003916052796117175,0.00031261996494940915
layer_6,ln,,7,0.01,0.004423478787890805,0.0032756647914540518
layer_6,ln,,8,0.0001,6.192780070656302e-05,4.8591252847445546e-05
layer_6,ln,,8,0.001,0.0005144644357791754,0.000306751457281128
layer_6,ln,,8,0.01,0.006379971743701074,0.00489041872855056
layer_6,ln,,9,0.0001,4.1502369762138256e-05,3.104087003948755e-05
layer_6,ln,,9,0.001,0.0004088065490798507,0.00025599069761259475
layer_6,ln,,9,0.01,0.004072519511592541,0.003233623240721756
layer_6,ln,,10,0.0001,3.6269279906076285e-05,2.268793444565644e-05
layer_6,ln,,10,0.001,0.00036213696104224523,0.00022745147447603232
layer_6,ln,,10,0.01,0.004721342728677701,0.0032829518429028583
layer_6,ln,,11,0.0001,4.0621288340897494e-05,3.232290959461206e-05
layer_6,ln,,11,0.001,0.00041015361164614927,0.0002643409168524888
layer_6,ln,,11,0.01,0.0041016751602544615,0.0027227852978054506
layer_6,ln,,0,0.0001,4.654093448030148e-05,3.4501725760655106e-05
layer_6,ln,,0,0.001,0.0005209780952257619,0.000392952199868865
layer_6,ln,,0,0.01,0.004446660804573688,0.003469002053702686
layer_6,ln,,1,0.0001,4.0714405109947775e-05,2.902864281659626e-05
layer_6,ln,,1,0.001,0.000455909132987218,0.0003487744343057993
layer_6,ln,,1,0.01,0.004775781001818256,0.0032593617660983207
layer_6,ln,,2,0.0001,3.246925728533482e-05,2.344437442570449e-05
layer_6,ln,,2,0.001,0.00030077712570993265,0.0002153884381409513
layer_6,ln,,2,0.01,0.003734213907475438,0.0029507468719043566
layer_6,ln,,3,0.0001,4.973766755307703e-05,3.867440126942151e-05
layer_6,ln,,3,0.001,0.0004697591486176123,0.0003535594730087384
layer_6,ln,,3,0.01,0.003980429894536028,0.002621403299994632
layer_6,ln,,4,0.0001,4.3299156135077496e-05,3.487806946247286e-05
layer_6,ln,,4,0.001,0.00037660589602683993,0.00028092187097769264
layer_6,ln,,4,0.01,0.004055612136295402,0.0028130530423497216
layer_6,ln,,5,0.0001,6.233031109809762e-05,4.7646082148192326e-05
layer_6,ln,,5,0.001,0.0006285009024943766,0.000496334562091864
layer_6,ln,,5,0.01,0.0062880698528097155,0.004166594408307152
layer_6,ln,,6,0.0001,4.725321020418891e-05,3.7428286622190996e-05
layer_6,ln,,6,0.001,0.00033434431356784246,0.00022830571828925443
layer_6,ln,,6,0.01,0.0032321687603245573,0.0020427887869857446
layer_6,ln,,7,0.0001,4.917802666999412e-05,4.025132757516602e-05
layer_6,ln,,7,0.001,0.00034649659537272693,0.00025658500422737966
layer_6,ln,,7,0.01,0.0034806988189099654,0.0023967025602276626
layer_6,ln,,8,0.0001,5.0079694922320594e-05,3.454200031486803e-05
layer_6,ln,,8,0.001,0.0005626290171920168,0.00040894703302367115
layer_6,ln,,8,0.01,0.00557214678024361,0.004489026903498684
layer_6,ln,,9,0.0001,3.8154293170192943e-05,3.075651229298235e-05
layer_6,ln,,9,0.001,0.0004634670947379673,0.0003916267119003117
layer_6,ln,,9,0.01,0.0037453849896100667,0.002532710886951662
layer_6,ln,,10,0.0001,3.8481650430777136e-05,2.6827213064687878e-05
layer_6,ln,,10,0.001,0.00041426466038046994,0.000321010411201316
layer_6,ln,,10,0.01,0.004538299839748266,0.003484691566577111
layer_6,ln,,11,0.0001,3.590052903617943e-05,2.393597489632307e-05
layer_6,ln,,11,0.001,0.0003828525684657758,0.00026937511150937186
layer_6,ln,,11,0.01,0.003980892869594194,0.002760551315353104
layer_6,dyt,0.25,0,0.0001,5.715599538142028e-05,4.655412403858574e-05
layer_6,dyt,0.25,0,0.001,0.0005675471232159794,0.0004065690123821025
layer_6,dyt,0.25,0,0.01,0.005426311478145095,0.0038255218698578816
layer_6,dyt,0.25,1,0.0001,6.350058331562986e-05,5.0498748014855877e-05
layer_6,dyt,0.25,1,0.001,0.000830835504718981,0.0006766161107941697
layer_6,dyt,0.25,1,0.01,0.006202934260944777,0.004296089635973189
layer_6,dyt,0.25,2,0.0001,7.056548066986411e-05,5.4899235944325917e-05
layer_6,dyt,0.25,2,0.001,0.000725856652246292,0.0006247011753756105
layer_6,dyt,0.25,2,0.01,0.007086427539560078,0.005122400832945072
layer_6,dyt,0.25,3,0.0001,8.19360718282948e-05,5.916977918089155e-05
layer_6,dyt,0.25,3,0.001,0.0009369437043462634,0.0007901688110499211
layer_6,dyt,0.25,3,0.01,0.008787542248308787,0.006235711976787449
layer_6,dyt,0.25,4,0.0001,7.481519750154953e-05,5.688712865088105e-05
layer_6,dyt,0.25,4,0.001,0.0009741753081700027,0.0007290439736678595
layer_6,dyt,0.25,4,0.01,0.007505000982154893,0.005560782112877143
layer_6,dyt,0.25,5,0.0001,6.547341626049671e-05,5.212838872018523e-05
layer_6,dyt,0.25,5,0.001,0.0006046579182527661,0.00042829007231165835
layer_6,dyt,0.25,5,0.01,0.00637270258404279,0.004467080990580365
layer_6,dyt,0.25,6,0.0001,6.306387739045486e-05,4.6713125656297174e-05
layer_6,dyt,0.25,6,0.001,0.00060547080871897,0.0004259423029179814
layer_6,dyt,0.25,6,0.01,0.0077671333201515215,0.006053048427568717
layer_6,dyt,0.25,7,0.0001,5.510860051540541e-05,4.0220955062414094e-05
layer_6,dyt,0.25,7,0.001,0.0005828270638276394,0.0004795911428248762
layer_6,dyt,0.25,7,0.01,0.0058569903445105575,0.004699728108012945
layer_6,dyt,0.25,8,0.0001,5.590624324462301e-05,4.4406870600966435e-05
layer_6,dyt,0.25,8,0.001,0.0005559931767719819,0.0003936864436459525
layer_6,dyt,0.25,8,0.01,0.005956953759736948,0.003999610564313045
layer_6,dyt,0.25,9,0.0001,8.276246813254841e-05,6.832346193305188e-05
layer_6,dyt,0.25,9,0.001,0.0007627817992317774,0.0006464753211632731
layer_6,dyt,0.25,9,0.01,0.00822954044750877,0.006376067888627162
layer_6,dyt,0.25,10,0.0001,7.073754534729332e-05,5.892344432680151e-05
layer_6,dyt,0.25,10,0.001,0.0006521368569746965,0.000522721502139133
layer_6,dyt,0.25,10,0.01,0.006657287469283998,0.004707837331042949
layer_6,dyt,0.25,11,0.0001,6.657627986183083e-05,4.904271766512506e-05
layer_6,dyt,0.25,11,0.001,0.0007043617421925071,0.0005138887942918276
layer_6,dyt,0.25,11,0.01,0.004686578924102731,0.0029451280219785496
layer_6,dyt,0.25,0,0.0001,5.5849664284732385e-05,4.795368706312984e-05
layer_6,dyt,0.25,0,0.001,0.0006372428823201569,0.0005373920043099837
layer_6,dyt,0.25,0,0.01,0.005847666913463994,0.004063854029476413
layer_6,dyt,0.25,1,0.0001,8.485894646153123e-05,5.8953299684528735e-05
layer_6,dyt,0.25,1,0.001,0.0008936856224756989,0.0006401714420715242
layer_6,dyt,0.25,1,0.01,0.00852289168442737,0.0067782667971583235
layer_6,dyt,0.25,2,0.0001,6.774420298798075e-05,4.49491441214493e-05
layer_6,dyt,0.25,2,0.001,0.0005773037051634584,0.0004188194924949869
layer_6,dyt,0.25,2,0.01,0.007097354405235631,0.005642188997821611
layer_6,dyt,0.25,3,0.0001,8.727449981422529e-05,6.5289104351933e-05
layer_6,dyt,0.25,3,0.001,0.0007662490885137338,0.0005878846450718882
layer_6,dyt,0.25,3,0.01,0.007318196200759245,0.005318441867147703
layer_6,dyt,0.25,4,0.0001,8.44743550936157e-05,6.772401712117936e-05
layer_6,dyt,0.25,4,0.001,0.0009000133526552766,0.000721391841431702
layer_6,dyt,0.25,4,0.01,0.007728569407474652,0.0048927936607562564
layer_6,dyt,0.25,5,0.0001,9.209925360447036e-05,6.743535224481599e-05
layer_6,dyt,0.25,5,0.001,0.000806656764068984,0.0006289054421034083
layer_6,dyt,0.25,5,0.01,0.00930735260694694,0.006643583085782932
layer_6,dyt,0.25,6,0.0001,4.774630342565211e-05,3.334810526336284e-05
layer_6,dyt,0.25,6,0.001,0.0004794323964250996,0.00031340671126693745
layer_6,dyt,0.25,6,0.01,0.005317518357320744,0.004257795203341898
layer_6,dyt,0.25,7,0.0001,6.46802326460917e-05,4.991656754188764e-05
layer_6,dyt,0.25,7,0.001,0.0006317120715436979,0.0004655465601774476
layer_6,dyt,0.25,7,0.01,0.006467412896370794,0.004780018377703549
layer_6,dyt,0.25,8,0.0001,6.677163653997747e-05,4.410931606896377e-05
layer_6,dyt,0.25,8,0.001,0.0007110060699093613,0.0004648764887335373
layer_6,dyt,0.25,8,0.01,0.00786264221646672,0.005834548007443416
layer_6,dyt,0.25,9,0.0001,9.858280611436126e-05,7.631921626530994e-05
layer_6,dyt,0.25,9,0.001,0.001102466074619891,0.0010031016793436095
layer_6,dyt,0.25,9,0.01,0.008930207270695179,0.006609849060809784
layer_6,dyt,0.25,10,0.0001,6.033742222981078e-05,4.005286292673773e-05
layer_6,dyt,0.25,10,0.001,0.0006539683753161251,0.00041064978344772533
layer_6,dyt,0.25,10,0.01,0.0063513735211837025,0.0046602587390809
layer_6,dyt,0.25,11,0.0001,6.594027520993829e-05,4.808029962124582e-05
layer_6,dyt,0.25,11,0.001,0.0006374815925727479,0.0005278005770917025
layer_6,dyt,0.25,11,0.01,0.00667627230780696,0.005243306496930792
layer_6,dyt,0.25,0,0.0001,5.8101053511062977e-05,4.629694514720782e-05
layer_6,dyt,0.25,0,0.001,0.000441285311566703,0.0002998830199095649
layer_6,dyt,0.25,0,0.01,0.0062937240636372,0.005389757636260287
layer_6,dyt,0.25,1,0.0001,5.9133725845878415e-05,4.6317576092361075e-05
layer_6,dyt,0.25,1,0.001,0.0005426082008791652,0.00038466570569186667
layer_6,dyt,0.25,1,0.01,0.005193074038019239,0.003313660994431671
layer_6,dyt,0.25,2,0.0001,8.794059565452546e-05,7.856136081139904e-05
layer_6,dyt,0.25,2,0.001,0.0007888107912177895,0.0005724896278456436
layer_6,dyt,0.25,2,0.01,0.007877842120258095,0.005720514570556158
layer_6,dyt,0.25,3,0.0001,8.000259961524785e-05,6.252578765935999e-05
layer_6,dyt,0.25,3,0.001,0.0006703558101242486,0.0005051273514339486
layer_6,dyt,0.25,3,0.01,0.006700702123093292,0.005147909456136671
layer_6,dyt,0.25,4,0.0001,5.1634016955500684e-05,3.1834274419602914e-05
layer_6,dyt,0.25,4,0.001,0.0005296319329327149,0.00035739850343464367
layer_6,dyt,0.25,4,0.01,0.005596250081395823,0.0036588500776878357
layer_6,dyt,0.25,5,0.0001,7.850062597736075e-05,5.826079814345286e-05
layer_6,dyt,0.25,5,0.001,0.0009140921280642895,0.0007742248090073262
layer_6,dyt,0.25,5,0.01,0.008881723424189929,0.0065478918342305676
layer_6,dyt,0.25,6,0.0001,4.479490898685778e-05,3.562286955793812e-05
layer_6,dyt,0.25,6,0.001,0.0004185890540655622,0.0002778806278028521
layer_6,dyt,0.25,6,0.01,0.0046019488973999025,0.003514845997552115
layer_6,dyt,0.25,7,0.0001,4.553532285285662e-05,3.331370421937484e-05
layer_6,dyt,0.25,7,0.001,0.00045696411175929103,0.0003107233357589266
layer_6,dyt,0.25,7,0.01,0.00519613182355831,0.0036785727826588836
layer_6,dyt,0.25,8,0.0001,8.331842248922781e-05,6.149305015242216e-05
layer_6,dyt,0.25,8,0.001,0.0007701493888118632,0.0006097791316877067
layer_6,dyt,0.25,8,0.01,0.007727565446247219,0.005447412377585224
layer_6,dyt,0.25,9,0.0001,9.93760851681101e-05,7.39383721001924e-05
layer_6,dyt,0.25,9,0.001,0.0009768425076173226,0.0007270922525544708
layer_6,dyt,0.25,9,0.01,0.008086044370957108,0.0063733018445238775
layer_6,dyt,0.25,10,0.0001,4.605324738322101e-05,3.2747110247539054e-05
layer_6,dyt,0.25,10,0.001,0.00045178285416488625,0.00033306658605888927
layer_6,dyt,0.25,10,0.01,0.004179806662410906,0.002864489898597274
layer_6,dyt,0.25,11,0.0001,5.31245601524534e-05,3.961040159064033e-05
layer_6,dyt,0.25,11,0.001,0.0004775681003373269,0.00034927196807674416
layer_6,dyt,0.25,11,0.01,0.004320951035989178,0.003059030518027587
layer_6,dyt,0.25,0,0.0001,5.1068419430686613e-05,3.956564411509258e-05
layer_6,dyt,0.25,0,0.001,0.000550142475727613,0.0003727208013030668
layer_6,dyt,0.25,0,0.01,0.0048860169127951285,0.003638667006764534
layer_6,dyt,0.25,1,0.0001,6.128301300580858e-05,4.0328678832994954e-05
layer_6,dyt,0.25,1,0.001,0.0006454367245925354,0.000471198921938182
layer_6,dyt,0.25,1,0.01,0.006107663124427727,0.00438911562210241
layer_6,dyt,0.25,2,0.0001,7.881909412349295e-05,5.664952645981073e-05
layer_6,dyt,0.25,2,0.001,0.000812544143864311,0.0006665310092000669
layer_6,dyt,0.25,2,0.01,0.009319913545421162,0.0070883686047734954
layer_6,dyt,0.25,3,0.0001,8.347185466380068e-05,6.328418529543053e-05
layer_6,dyt,0.25,3,0.001,0.0007154163671369315,0.0005024560852413048
layer_6,dyt,0.25,3,0.01,0.007611065057518624,0.005388991221685272
layer_6,dyt,0.25,4,0.0001,8.075377763326334e-05,6.938358013147785e-05
layer_6,dyt,0.25,4,0.001,0.0005649232086029726,0.00039903786433379923
layer_6,dyt,0.25,4,0.01,0.005839960115101446,0.004155773382414713
layer_6,dyt,0.25,5,0.0001,0.00010358544424654988,8.161580319667869e-05
layer_6,dyt,0.25,5,0.001,0.0010506287327927822,0.0009287512946163295
layer_6,dyt,0.25,5,0.01,0.010094954798806116,0.007306795844107309
layer_6,dyt,0.25,6,0.0001,4.801996688231894e-05,3.0653106863312286e-05
layer_6,dyt,0.25,6,0.001,0.0004808970039982061,0.00033659027393937244
layer_6,dyt,0.25,6,0.01,0.0050113171589594085,0.003716629134947795
layer_6,dyt,0.25,7,0.0001,5.045022679202173e-05,3.620215997321406e-05
layer_6,dyt,0.25,7,0.001,0.0005344032129970653,0.00041563847515391726
layer_6,dyt,0.25,7,0.01,0.004710043063547596,0.003762350483259113
layer_6,dyt,0.25,8,0.0001,9.920254734614337e-05,8.794066250860065e-05
layer_6,dyt,0.25,8,0.001,0.0010392697708050797,0.0008432995564602253
layer_6,dyt,0.25,8,0.01,0.01098449382736084,0.009157642246184108
layer_6,dyt,0.25,9,0.0001,7.638106024643809e-05,5.413000264840143e-05
layer_6,dyt,0.25,9,0.001,0.0007520327535268019,0.0005608235070077547
layer_6,dyt,0.25,9,0.01,0.008360658640804848,0.0062409289790886415
layer_6,dyt,0.25,10,0.0001,5.250767641528725e-05,3.3918477035710524e-05
layer_6,dyt,0.25,10,0.001,0.00050966727571259,0.0003317672750671153
layer_6,dyt,0.25,10,0.01,0.0062301510587658695,0.005062093463822026
layer_6,dyt,0.25,11,0.0001,5.746805091490958e-05,4.206036465729993e-05
layer_6,dyt,0.25,11,0.001,0.000532044641504036,0.00036641209869356866
layer_6,dyt,0.25,11,0.01,0.005756971610665979,0.0042642093398241356
layer_6,dyt,0.25,0,0.0001,5.320558770127051e-05,4.2518045841339156e-05
layer_6,dyt,0.25,0,0.001,0.0005412460985238337,0.00038959168920874585
layer_6,dyt,0.25,0,0.01,0.0061825751944157,0.004875400421058647
layer_6,dyt,0.25,1,0.0001,5.425364104499193e-05,3.561889955990703e-05
layer_6,dyt,0.25,1,0.001,0.0006872396642029588,0.0005565110378097254
layer_6,dyt,0.25,1,0.01,0.005736360958484762,0.00414780742426133
layer_6,dyt,0.25,2,0.0001,7.719623433469025e-05,6.513726890222297e-05
layer_6,dyt,0.25,2,0.001,0.0006670497129298599,0.00048298828980071446
layer_6,dyt,0.25,2,0.01,0.006873912039325383,0.004744037210015879
layer_6,dyt,0.25,3,0.0001,0.00010019814649093752,8.551743925272779e-05
layer_6,dyt,0.25,3,0.001,0.0008927270928711402,0.0006728516680784212
layer_6,dyt,0.25,3,0.01,0.008275484899502259,0.006274611967457079
layer_6,dyt,0.25,4,0.0001,7.432066356280935e-05,5.575288045050228e-05
layer_6,dyt,0.25,4,0.001,0.0007170396537320127,0.0004910168778785088
layer_6,dyt,0.25,4,0.01,0.005682179943300755,0.004436947282115918
layer_6,dyt,0.25,5,0.0001,8.638144855105921e-05,6.528646743224497e-05
layer_6,dyt,0.25,5,0.001,0.0007511366813235482,0.000562761336010606
layer_6,dyt,0.25,5,0.01,0.007648048097449457,0.0051605135887844815
layer_6,dyt,0.25,6,0.0001,4.822880877372473e-05,3.789831954651007e-05
layer_6,dyt,0.25,6,0.001,0.0004868170193703799,0.00031131545776345165
layer_6,dyt,0.25,6,0.01,0.004587676334954696,0.003250328724850411
layer_6,dyt,0.25,7,0.0001,5.700679414208176e-05,4.706322432637978e-05
layer_6,dyt,0.25,7,0.001,0.0005301175065067477,0.0003449903319503723
layer_6,dyt,0.25,7,0.01,0.005475941830800091,0.0045296362537313
layer_6,dyt,0.25,8,0.0001,6.018671797070556e-05,4.403442031067065e-05
layer_6,dyt,0.25,8,0.001,0.0007149027178053629,0.0005557777287780789
layer_6,dyt,0.25,8,0.01,0.007290903678553359,0.005766123026468808
layer_6,dyt,0.25,9,0.0001,7.738331111069825e-05,5.991262460037904e-05
layer_6,dyt,0.25,9,0.001,0.0007759648963170439,0.0006286215220747384
layer_6,dyt,0.25,9,0.01,0.00804160481969967,0.006651641061513845
layer_6,dyt,0.25,10,0.0001,5.5680503232653894e-05,3.912189494346043e-05
layer_6,dyt,0.25,10,0.001,0.0004639719877917964,0.00031101306462382253
layer_6,dyt,0.25,10,0.01,0.00526699803521818,0.004007586712665237
layer_6,dyt,0.25,11,0.0001,3.9234828443887354e-05,2.7162622593464974e-05
layer_6,dyt,0.25,11,0.001,0.0005330720565491782,0.00039331792865845945
layer_6,dyt,0.25,11,0.01,0.005222187734339934,0.0036401484723997987
layer_6,dyt,0.25,0,0.0001,7.10291040662569e-05,6.131349708573926e-05
layer_6,dyt,0.25,0,0.001,0.0006020915896986549,0.00040798802557454544
layer_6,dyt,0.25,0,0.01,0.006089130055924787,0.004959568864356235
layer_6,dyt,0.25,1,0.0001,7.851782761579922e-05,6.123847043960024e-05
layer_6,dyt,0.25,1,0.001,0.0008334009669660958,0.0006071160342423014
layer_6,dyt,0.25,1,0.01,0.008060173763086756,0.006623238240755965
layer_6,dyt,0.25,2,0.0001,6.985843540605329e-05,5.067646914211637e-05
layer_6,dyt,0.25,2,0.001,0.000709082059372556,0.00048063263287530234
layer_6,dyt,0.25,2,0.01,0.00702935693395611,0.0049606495422704145
layer_6,dyt,0.25,3,0.0001,8.835755453612274e-05,5.8917175643293826e-05
layer_6,dyt,0.25,3,0.001,0.0010333296249906941,0.0008656205214881714
layer_6,dyt,0.25,3,0.01,0.010593334884376374,0.00848788376454349
layer_6,dyt,0.25,4,0.0001,8.377388710145393e-05,5.689352789088193e-05
layer_6,dyt,0.25,4,0.001,0.0008114314825845194,0.000578242656265221
layer_6,dyt,0.25,4,0.01,0.008118207953486249,0.005639850218810441
layer_6,dyt,0.25,5,0.0001,9.964533758528106e-05,8.062592962335958e-05
layer_6,dyt,0.25,5,0.001,0.000878117242090138,0.0006624924861427528
layer_6,dyt,0.25,5,0.01,0.009469263382403942,0.007368249909173023
layer_6,dyt,0.25,6,0.0001,4.797273975837434e-05,3.126367668961036e-05
layer_6,dyt,0.25,6,0.001,0.0005335313194434613,0.00037977268727203465
layer_6,dyt,0.25,6,0.01,0.005278765168495215,0.00369615569124654
layer_6,dyt,0.25,7,0.0001,6.888387631060803e-05,5.741104179737217e-05
layer_6,dyt,0.25,7,0.001,0.0006086183819534743,0.00046500511009330654
layer_6,dyt,0.25,7,0.01,0.004432233014492923,0.002738218920212092
layer_6,dyt,0.25,8,0.0001,7.934865533677759e-05,6.043031490578927e-05
layer_6,dyt,0.25,8,0.001,0.0008244823837903207,0.0006742178926504062
layer_6,dyt,0.25,8,0.01,0.007765639836965099,0.005884206394432618
layer_6,dyt,0.25,9,0.0001,8.128083901034146e-05,5.6661991610433825e-05
layer_6,dyt,0.25,9,0.001,0.0008421368150191233,0.000668215990456034
layer_6,dyt,0.25,9,0.01,0.009253363847844488,0.007170958358304048
layer_6,dyt,0.25,10,0.0001,6.351931677213755e-05,4.1932226954355846e-05
layer_6,dyt,0.25,10,0.001,0.0006788841535921994,0.0004895754790878162
layer_6,dyt,0.25,10,0.01,0.007248913669593832,0.005193485487678501
layer_6,dyt,0.25,11,0.0001,6.752235158622791e-05,4.879680227336648e-05
layer_6,dyt,0.25,11,0.001,0.0005878476284127432,0.0004021687088623479
layer_6,dyt,0.25,11,0.01,0.007003142555574857,0.004745059672558948
layer_6,dyt,0.25,0,0.0001,4.5879477165237064e-05,3.441401940520672e-05
layer_6,dyt,0.25,0,0.001,0.0005581991273221309,0.00044662827188914235
layer_6,dyt,0.25,0,0.01,0.005964630760804012,0.004928054099439071
layer_6,dyt,0.25,1,0.0001,6.361995381454196e-05,5.1908853253038786e-05
layer_6,dyt,0.25,1,0.001,0.0006237124771895121,0.0005239045600103917
layer_6,dyt,0.25,1,0.01,0.005397220596761567,0.004361782633505834
layer_6,dyt,0.25,2,0.0001,9.57986099644925e-05,7.867494452621741e-05
layer_6,dyt,0.25,2,0.001,0.0009208749419117279,0.0007112584686005603
layer_6,dyt,0.25,2,0.01,0.009656844979843024,0.007546689635279449
layer_6,dyt,0.25,3,0.0001,7.601878059549576e-05,5.871587907245231e-05
layer_6,dyt,0.25,3,0.001,0.000758718082868382,0.0005486727105416513
layer_6,dyt,0.25,3,0.01,0.007440820749831557,0.005898247411488831
layer_6,dyt,0.25,4,0.0001,6.881148677374385e-05,5.9115108778378644e-05
layer_6,dyt,0.25,4,0.001,0.0005272592274347691,0.0003970066302273781
layer_6,dyt,0.25,4,0.01,0.00587439857766006,0.004392276851866531
layer_6,dyt,0.25,5,0.0001,7.979006973800722e-05,5.8362416810017295e-05
layer_6,dyt,0.25,5,0.001,0.0008456985181713685,0.0006725193692031152
layer_6,dyt,0.25,5,0.01,0.009108868849824444,0.007177383088314297
layer_6,dyt,0.25,6,0.0001,4.107906611318914e-05,2.7200705042840364e-05
layer_6,dyt,0.25,6,0.001,0.00043137468688784206,0.00030539727966642273
layer_6,dyt,0.25,6,0.01,0.0037476007344299372,0.0024961210592885836
layer_6,dyt,0.25,7,0.0001,5.531854114154131e-05,4.328856872485416e-05
layer_6,dyt,0.25,7,0.001,0.0004513981015506406,0.0003048178717882065
layer_6,dyt,0.25,7,0.01,0.005437706135131189,0.004206462312084696
layer_6,dyt,0.25,8,0.0001,9.260185609257395e-05,7.595495971690162e-05
layer_6,dyt,0.25,8,0.001,0.0007963593826878783,0.0006032746578385733
layer_6,dyt,0.25,8,0.01,0.009165994345632438,0.007661442434616354
layer_6,dyt,0.25,9,0.0001,7.100159648139082e-05,4.615307796149233e-05
layer_6,dyt,0.25,9,0.001,0.0007598457759589071,0.0005103219936035245
layer_6,dyt,0.25,9,0.01,0.0074899533055772525,0.0058135060682817374
layer_6,dyt,0.25,10,0.0001,5.23297103530592e-05,3.84606361145492e-05
layer_6,dyt,0.25,10,0.001,0.0006147806045521772,0.0004711787932758548
layer_6,dyt,0.25,10,0.01,0.0056661183511732575,0.004058815093841417
layer_6,dyt,0.25,11,0.0001,3.6883132459186956e-05,2.1925147444881985e-05
layer_6,dyt,0.25,11,0.001,0.0004746326374650458,0.00037203218330799243
layer_6,dyt,0.25,11,0.01,0.004556326447601535,0.0035838942031797484
layer_6,dyt,0.25,0,0.0001,5.0107589966213435e-05,3.918933840433736e-05
layer_6,dyt,0.25,0,0.001,0.0004904505285064786,0.0003482573362064886
layer_6,dyt,0.25,0,0.01,0.004286413038921988,0.0030960272407553687
layer_6,dyt,0.25,1,0.0001,6.528557249167952e-05,4.922945884022706e-05
layer_6,dyt,0.25,1,0.001,0.0005714782911595185,0.0004115910402622096
layer_6,dyt,0.25,1,0.01,0.006502173934067942,0.004508094035925369
layer_6,dyt,0.25,2,0.0001,0.00010064540068154427,9.488164602696104e-05
layer_6,dyt,0.25,2,0.001,0.0009202619111702876,0.0007428868580498838
layer_6,dyt,0.25,2,0.01,0.010676681515683467,0.008287145632960295
layer_6,dyt,0.25,3,0.0001,6.822428790433614e-05,4.443709464232772e-05
layer_6,dyt,0.25,3,0.001,0.0006557192295334427,0.0004571076334849379
layer_6,dyt,0.25,3,0.01,0.00603882875824203,0.004128404291243797
layer_6,dyt,0.25,4,0.0001,5.52814929847241e-05,3.8798644795108484e-05
layer_6,dyt,0.25,4,0.001,0.0005700880143315038,0.00040592371120025904
layer_6,dyt,0.25,4,0.01,0.00603560207198004,0.003910870256253476
layer_6,dyt,0.25,5,0.0001,8.395425269046664e-05,6.00289189193011e-05
